Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,account.Contract,account.PaymentMethod,account.Charges.Total,daily_bill
1,1,1,0,0,22.0,Month-to-month,Bank transfer (automatic),1910.6,2.89
0,0,0,1,0,56.0,One year,Electronic check,5270.6,3.14
0,1,0,1,1,72.0,Two year,Credit card (automatic),1867.7,0.86
0,1,0,0,0,1.0,Month-to-month,Mailed check,19.95,0.66
0,0,0,1,1,20.0,Month-to-month,Bank transfer (automatic),507.4,0.85
0,0,0,1,1,54.0,Two year,Bank transfer (automatic),3871.85,2.39
0,0,0,0,0,23.0,Month-to-month,Mailed check,1783.75,2.59
1,1,0,1,1,33.0,One year,Mailed check,2405.05,2.43
0,1,0,0,0,50.0,Two year,Bank transfer (automatic),1195.25,0.8
0,1,0,1,0,72.0,Two year,Electronic check,7880.25,3.65
0,0,0,0,0,19.0,One year,Electronic check,1045.25,1.83
0,0,0,1,0,70.0,Two year,Electronic check,7752.05,3.69
1,1,0,0,0,22.0,Month-to-month,Electronic check,1730.35,2.62
0,0,0,1,0,59.0,Month-to-month,Electronic check,5386.5,3.04
1,1,0,0,1,31.0,One year,Mailed check,2587.7,2.78
0,1,1,1,0,57.0,Month-to-month,Electronic check,4925.35,2.88
0,0,0,0,0,29.0,One year,Electronic check,1620.2,1.86
1,1,0,0,0,3.0,Month-to-month,Mailed check,130.1,1.45
1,1,0,0,0,69.0,One year,Bank transfer (automatic),7262.0,3.51
0,0,0,1,0,71.0,Two year,Electronic check,7707.7,3.62
1,0,0,0,0,29.0,Month-to-month,Electronic check,2384.15,2.74
1,1,1,0,0,53.0,Month-to-month,Electronic check,2854.55,1.8
1,0,0,0,0,1.0,Month-to-month,Bank transfer (automatic),29.95,1.0
1,1,0,1,1,20.0,Month-to-month,Electronic check,1776.55,2.96
0,0,0,0,1,11.0,Month-to-month,Credit card (automatic),216.2,0.66
0,1,0,1,0,60.0,Month-to-month,Electronic check,5742.9,3.19
0,1,0,1,1,49.0,Month-to-month,Credit card (automatic),2970.3,2.02
0,1,0,1,0,49.0,Two year,Electronic check,4690.65,3.19
1,1,0,0,0,59.0,Two year,Mailed check,1099.6,0.62
1,1,0,0,0,8.0,Month-to-month,Electronic check,819.55,3.41
1,0,1,0,0,11.0,Month-to-month,Bank transfer (automatic),997.65,3.02
1,1,0,1,0,11.0,Month-to-month,Bank transfer (automatic),896.9,2.72
1,1,0,0,0,20.0,Month-to-month,Electronic check,1734.5,2.89
1,1,0,0,0,10.0,Month-to-month,Credit card (automatic),794.25,2.65
0,1,0,1,1,67.0,One year,Credit card (automatic),4653.25,2.32
0,1,0,0,0,65.0,One year,Credit card (automatic),7138.65,3.66
1,1,0,0,0,3.0,Month-to-month,Mailed check,130.75,1.45
0,0,0,0,0,13.0,Month-to-month,Electronic check,389.95,1.0
0,1,0,0,0,48.0,Two year,Credit card (automatic),3771.5,2.62
0,1,0,0,0,71.0,Two year,Credit card (automatic),6172.0,2.9
0,1,0,0,0,9.0,Month-to-month,Electronic check,704.3,2.61
0,0,0,1,1,50.0,Two year,Credit card (automatic),1070.25,0.71
0,0,0,1,0,62.0,One year,Electronic check,6613.65,3.56
0,0,0,1,1,31.0,One year,Mailed check,2545.75,2.74
0,0,0,0,0,20.0,Month-to-month,Credit card (automatic),505.95,0.84
0,1,0,1,0,69.0,Two year,Mailed check,1363.45,0.66
0,1,0,0,0,34.0,Month-to-month,Bank transfer (automatic),852.7,0.84
1,1,1,1,0,44.0,One year,Mailed check,3912.9,2.96
1,1,0,0,0,10.0,Month-to-month,Mailed check,811.8,2.71
0,1,0,1,1,72.0,Two year,Credit card (automatic),4179.2,1.93
0,0,0,0,0,53.0,Two year,Credit card (automatic),1049.6,0.66
0,1,1,0,0,4.0,Month-to-month,Electronic check,422.4,3.52
0,1,0,0,0,3.0,Month-to-month,Mailed check,107.25,1.19
0,1,0,0,0,67.0,One year,Bank transfer (automatic),5903.15,2.94
1,0,0,0,0,35.0,Month-to-month,Electronic check,3029.1,2.88
0,0,0,1,1,54.0,Month-to-month,Bank transfer (automatic),5645.8,3.49
1,0,0,0,0,1.0,Month-to-month,Electronic check,95.6,3.19
0,0,0,0,0,3.0,Month-to-month,Electronic check,232.35,2.58
1,1,0,0,0,1.0,Month-to-month,Electronic check,74.9,2.5
0,0,1,0,0,31.0,Month-to-month,Credit card (automatic),2094.65,2.25
0,1,0,1,0,42.0,One year,Electronic check,4586.15,3.64
0,0,0,1,1,71.0,Two year,Credit card (automatic),6328.7,2.97
1,1,0,0,0,24.0,Month-to-month,Electronic check,2122.45,2.95
0,0,0,1,1,13.0,Month-to-month,Mailed check,816.8,2.09
1,1,0,0,0,1.0,Month-to-month,Bank transfer (automatic),24.8,0.83
0,0,0,0,0,38.0,Month-to-month,Credit card (automatic),2656.3,2.33
0,1,0,1,1,4.0,Two year,Credit card (automatic),96.85,0.81
0,0,0,1,1,68.0,Two year,Bank transfer (automatic),6185.8,3.03
0,0,0,1,0,61.0,Two year,Bank transfer (automatic),1554.9,0.85
0,1,0,1,1,16.0,Two year,Mailed check,1024.0,2.13
1,0,0,1,0,1.0,Month-to-month,Electronic check,78.8,2.63
0,1,0,1,0,46.0,Two year,Mailed check,3047.15,2.21
0,1,1,1,1,72.0,Two year,Credit card (automatic),7447.7,3.45
1,1,0,0,0,4.0,Month-to-month,Electronic check,299.2,2.49
0,1,0,0,0,5.0,Month-to-month,Mailed check,107.05,0.71
0,0,0,1,0,60.0,Month-to-month,Electronic check,6411.25,3.56
1,1,0,1,0,10.0,Month-to-month,Electronic check,659.65,2.2
0,1,0,0,0,1.0,Month-to-month,Mailed check,20.2,0.67
0,1,0,0,0,1.0,Month-to-month,Electronic check,69.8,2.33
0,0,1,1,0,39.0,One year,Mailed check,3877.95,3.31
0,0,0,0,0,72.0,Two year,Credit card (automatic),5265.2,2.44
0,1,0,1,1,64.0,Two year,Mailed check,4447.75,2.32
1,0,0,1,1,49.0,Two year,Bank transfer (automatic),5293.2,3.6
0,1,0,0,1,62.0,One year,Bank transfer (automatic),3487.95,1.88
1,0,0,0,1,1.0,Month-to-month,Mailed check,73.6,2.45
1,0,0,1,0,34.0,Month-to-month,Electronic check,3207.55,3.14
0,1,0,0,0,3.0,Month-to-month,Mailed check,57.5,0.64
1,0,0,0,0,48.0,Month-to-month,Bank transfer (automatic),5121.3,3.56
1,0,1,1,0,43.0,Month-to-month,Credit card (automatic),2342.2,1.82
1,0,0,0,0,6.0,Month-to-month,Electronic check,434.5,2.41
0,1,0,0,0,4.0,Month-to-month,Mailed check,238.5,1.99
0,0,0,0,0,25.0,One year,Electronic check,1540.2,2.05
1,0,1,0,0,25.0,Month-to-month,Mailed check,2660.2,3.55
0,0,0,0,0,51.0,Two year,Bank transfer (automatic),1288.0,0.84
0,0,1,0,0,2.0,Month-to-month,Bank transfer (automatic),163.7,2.73
0,0,0,0,0,66.0,One year,Bank transfer (automatic),6779.05,3.42
0,1,0,1,1,72.0,Two year,Mailed check,6376.55,2.95
1,0,0,0,0,9.0,Month-to-month,Electronic check,416.45,1.54
1,1,0,1,1,17.0,Month-to-month,Electronic check,1539.45,3.02
0,0,0,0,0,46.0,One year,Credit card (automatic),2688.85,1.95
1,1,0,1,1,1.0,Month-to-month,Electronic check,68.5,2.28
0,1,0,0,0,11.0,Month-to-month,Bank transfer (automatic),795.65,2.41
0,1,0,1,0,51.0,Two year,Credit card (automatic),4089.45,2.67
0,0,0,1,0,62.0,Two year,Mailed check,4985.9,2.68
0,1,1,1,0,23.0,One year,Electronic check,485.2,0.7
0,0,0,1,1,28.0,One year,Bank transfer (automatic),2320.8,2.76
1,0,0,1,0,3.0,Month-to-month,Credit card (automatic),229.5,2.55
0,1,0,1,0,48.0,Two year,Mailed check,855.1,0.59
1,0,1,1,0,66.0,One year,Credit card (automatic),6975.25,3.52
0,0,0,1,1,24.0,Two year,Credit card (automatic),1846.65,2.56
0,1,0,0,0,19.0,Month-to-month,Mailed check,1394.55,2.45
1,1,0,1,0,5.0,Month-to-month,Electronic check,401.1,2.67
0,1,0,1,1,10.0,Two year,Credit card (automatic),521.0,1.74
0,0,0,0,0,5.0,Month-to-month,Electronic check,417.75,2.78
0,1,1,1,0,65.0,Two year,Credit card (automatic),5968.4,3.06
0,0,1,1,0,72.0,Two year,Credit card (automatic),6129.65,2.84
1,0,0,0,0,7.0,Month-to-month,Electronic check,586.05,2.79
1,0,0,0,0,45.0,Month-to-month,Electronic check,3941.7,2.92
0,1,0,1,0,9.0,Month-to-month,Mailed check,593.85,2.2
0,0,0,1,1,70.0,Two year,Electronic check,5617.95,2.68
0,1,0,0,1,30.0,One year,Credit card (automatic),1929.95,2.14
0,1,0,1,1,68.0,Two year,Bank transfer (automatic),7849.85,3.85
0,0,0,0,0,31.0,One year,Mailed check,683.25,0.73
0,1,0,0,1,31.0,Month-to-month,Credit card (automatic),789.2,0.85
1,1,0,0,0,1.0,Month-to-month,Electronic check,69.35,2.31
1,1,0,0,0,1.0,Month-to-month,Electronic check,80.8,2.69
0,0,1,0,0,5.0,Month-to-month,Electronic check,374.8,2.5
0,0,0,1,1,35.0,One year,Bank transfer (automatic),1916.0,1.82
0,0,0,1,0,71.0,Two year,Bank transfer (automatic),6365.35,2.99
0,1,0,0,0,34.0,Month-to-month,Mailed check,675.6,0.66
0,0,0,1,1,71.0,Two year,Bank transfer (automatic),7030.65,3.3
0,0,1,0,0,57.0,Two year,Bank transfer (automatic),4003.0,2.34
0,1,0,0,0,8.0,Month-to-month,Credit card (automatic),186.3,0.78
0,0,0,0,1,67.0,One year,Bank transfer (automatic),7244.7,3.6
1,1,0,1,1,47.0,Month-to-month,Electronic check,4749.15,3.37
0,1,0,1,1,1.0,One year,Electronic check,20.2,0.67
0,0,0,1,0,4.0,Month-to-month,Electronic check,91.4,0.76
0,1,0,1,1,16.0,Month-to-month,Electronic check,1398.25,2.91
1,1,0,0,0,2.0,Month-to-month,Electronic check,165.45,2.76
0,0,0,1,0,23.0,Month-to-month,Electronic check,1221.55,1.77
0,1,0,1,1,12.0,Month-to-month,Mailed check,255.5,0.71
0,0,0,1,1,15.0,Month-to-month,Bank transfer (automatic),1155.6,2.57
0,1,0,1,0,32.0,One year,Mailed check,2201.75,2.29
0,1,0,0,0,25.0,One year,Credit card (automatic),510.8,0.68
0,1,0,1,1,36.0,Two year,Credit card (automatic),754.5,0.7
0,0,0,1,1,72.0,Two year,Bank transfer (automatic),6129.2,2.84
0,1,0,0,0,45.0,One year,Credit card (automatic),5031.85,3.73
0,0,0,0,0,29.0,Month-to-month,Bank transfer (automatic),2878.75,3.31
0,1,0,1,1,56.0,One year,Credit card (automatic),1971.5,1.17
1,1,0,1,0,67.0,One year,Credit card (automatic),6056.15,3.01
0,1,0,1,1,8.0,Month-to-month,Credit card (automatic),411.6,1.72
0,1,0,0,0,68.0,Two year,Mailed check,1657.4,0.81
0,0,0,0,1,62.0,Two year,Bank transfer (automatic),1638.7,0.88
0,0,1,1,0,31.0,One year,Electronic check,2835.5,3.05
0,1,0,0,0,6.0,Month-to-month,Mailed check,109.3,0.61
0,0,0,0,0,8.0,Month-to-month,Bank transfer (automatic),624.6,2.6
1,1,1,0,0,3.0,Month-to-month,Electronic check,294.45,3.27
0,0,0,1,1,7.0,Month-to-month,Mailed check,350.35,1.67
0,1,0,0,0,68.0,One year,Bank transfer (automatic),7110.75,3.49
1,1,1,1,0,7.0,Month-to-month,Credit card (automatic),673.1,3.21
0,0,0,1,1,14.0,Month-to-month,Bank transfer (automatic),780.85,1.86
1,1,0,0,0,1.0,Month-to-month,Electronic check,69.6,2.32
0,1,0,1,0,55.0,Two year,Electronic check,3068.6,1.86
0,0,0,0,0,6.0,Two year,Mailed check,348.8,1.94
0,0,0,1,1,28.0,Month-to-month,Bank transfer (automatic),543.8,0.65
0,1,0,0,1,13.0,Month-to-month,Credit card (automatic),831.75,2.13
0,0,0,0,0,41.0,Month-to-month,Electronic check,4443.45,3.61
0,1,1,1,0,23.0,Month-to-month,Electronic check,2117.25,3.07
0,1,0,1,0,15.0,One year,Mailed check,294.95,0.66
0,1,1,1,0,1.0,Month-to-month,Electronic check,70.3,2.34
0,0,0,1,1,37.0,Month-to-month,Mailed check,911.6,0.82
0,0,0,0,0,23.0,One year,Credit card (automatic),615.35,0.89
1,1,1,1,0,1.0,Month-to-month,Electronic check,73.55,2.45
0,1,0,1,1,38.0,Two year,Credit card (automatic),3084.9,2.71
0,1,0,0,0,22.0,Two year,Mailed check,566.5,0.86
1,0,0,1,0,38.0,Month-to-month,Electronic check,4026.4,3.53
0,1,0,1,1,53.0,Two year,Mailed check,1110.35,0.7
0,0,0,0,0,2.0,Month-to-month,Electronic check,80.95,1.35
0,0,0,1,0,48.0,One year,Electronic check,3094.65,2.15
0,0,0,1,1,72.0,Two year,Bank transfer (automatic),7679.65,3.56
1,1,0,0,1,1.0,Month-to-month,Electronic check,93.3,3.11
0,0,0,1,1,69.0,Two year,Credit card (automatic),3772.5,1.82
0,1,1,1,0,35.0,Month-to-month,Electronic check,3365.4,3.21
0,1,0,1,1,24.0,One year,Credit card (automatic),469.65,0.65
1,0,0,1,0,53.0,One year,Bank transfer (automatic),1021.8,0.64
0,1,0,1,1,45.0,Two year,Bank transfer (automatic),4900.65,3.63
0,1,0,0,0,15.0,One year,Electronic check,688.2,1.53
0,0,0,0,0,16.0,Month-to-month,Electronic check,664.4,1.38
0,1,0,0,0,33.0,Month-to-month,Credit card (automatic),2576.8,2.6
0,1,0,1,0,3.0,Month-to-month,Mailed check,78.25,0.87
1,1,0,1,1,9.0,Month-to-month,Electronic check,248.95,0.92
0,0,0,1,1,23.0,One year,Mailed check,1282.85,1.86
1,0,1,0,0,30.0,Month-to-month,Electronic check,2967.35,3.3
0,1,0,1,1,51.0,One year,Mailed check,1216.35,0.8
0,0,0,1,0,53.0,One year,Bank transfer (automatic),1021.8,0.64
0,0,0,1,0,60.0,Two year,Credit card (automatic),3603.45,2.0
0,0,0,0,0,13.0,Month-to-month,Bank transfer (automatic),394.1,1.01
0,1,1,1,0,9.0,Month-to-month,Mailed check,204.55,0.76
0,0,0,1,1,14.0,Month-to-month,Bank transfer (automatic),1152.8,2.74
0,1,0,1,0,34.0,Two year,Credit card (automatic),679.0,0.67
0,1,1,0,0,33.0,One year,Bank transfer (automatic),847.8,0.86
0,1,0,0,1,39.0,One year,Bank transfer (automatic),2191.7,1.87
0,0,0,1,1,71.0,Two year,Electronic check,5436.45,2.55
0,1,1,0,0,16.0,Month-to-month,Electronic check,1043.3,2.17
1,1,0,1,0,71.0,Two year,Electronic check,3515.25,1.65
0,1,0,0,0,26.0,Month-to-month,Electronic check,2537.0,3.25
0,1,0,1,1,49.0,One year,Electronic check,4917.9,3.35
0,0,1,0,0,45.0,Month-to-month,Bank transfer (automatic),3778.1,2.8
0,1,0,1,1,33.0,One year,Mailed check,690.25,0.7
1,0,1,0,0,1.0,Month-to-month,Electronic check,79.2,2.64
0,0,0,1,0,45.0,Two year,Credit card (automatic),4285.8,3.17
0,0,0,0,0,1.0,Month-to-month,Mailed check,19.1,0.64
0,0,0,0,0,46.0,Month-to-month,Credit card (automatic),3548.3,2.57
0,0,0,1,1,33.0,One year,Electronic check,2531.4,2.56
0,0,1,1,0,25.0,Month-to-month,Credit card (automatic),1752.65,2.34
0,1,0,1,0,17.0,One year,Electronic check,934.8,1.83
0,1,0,0,0,32.0,Month-to-month,Credit card (automatic),2979.3,3.1
0,1,0,0,0,1.0,Month-to-month,Mailed check,20.4,0.68
1,0,0,1,0,16.0,Month-to-month,Electronic check,810.2,1.69
0,0,0,0,0,1.0,Month-to-month,Mailed check,45.3,1.51
0,1,0,1,1,51.0,Two year,Credit card (automatic),1086.75,0.71
0,0,1,1,0,15.0,Month-to-month,Electronic check,1285.05,2.86
1,0,1,1,0,50.0,Month-to-month,Electronic check,4367.35,2.91
0,1,0,0,0,48.0,Two year,Bank transfer (automatic),5067.45,3.52
0,1,0,0,1,27.0,One year,Mailed check,1567.55,1.94
0,1,0,1,1,72.0,Two year,Electronic check,1354.4,0.63
0,1,0,1,0,70.0,Two year,Credit card (automatic),5289.8,2.52
0,1,0,0,1,15.0,One year,Credit card (automatic),864.55,1.92
0,1,0,0,0,17.0,Month-to-month,Bank transfer (automatic),1672.1,3.28
1,0,0,0,0,1.0,Month-to-month,Mailed check,44.45,1.48
1,1,1,0,0,25.0,Month-to-month,Electronic check,2291.2,3.05
0,1,0,0,1,50.0,One year,Bank transfer (automatic),2208.05,1.47
1,1,0,0,0,2.0,One year,Credit card (automatic),28.3,0.47
1,0,0,0,0,34.0,Month-to-month,Credit card (automatic),2524.45,2.47
0,0,0,0,0,13.0,One year,Mailed check,966.25,2.48
1,1,0,1,0,47.0,Month-to-month,Electronic check,5124.55,3.63
0,0,0,0,0,6.0,Month-to-month,Electronic check,340.4,1.89
0,0,0,0,0,46.0,Two year,Bank transfer (automatic),4904.2,3.55
0,1,0,1,0,33.0,Two year,Mailed check,2018.4,2.04
1,1,0,0,0,1.0,Month-to-month,Electronic check,50.5,1.68
0,0,0,1,1,30.0,Two year,Mailed check,789.55,0.88
0,1,0,0,0,72.0,Two year,Bank transfer (automatic),7878.3,3.65
0,0,0,1,0,24.0,Month-to-month,Bank transfer (automatic),1614.05,2.24
0,0,0,1,1,71.0,Two year,Mailed check,4145.25,1.95
0,1,1,1,0,61.0,Two year,Bank transfer (automatic),1501.75,0.82
1,1,0,0,0,14.0,Month-to-month,Electronic check,1415.55,3.37
1,1,0,0,0,1.0,Month-to-month,Mailed check,19.7,0.66
0,0,0,1,1,65.0,Two year,Credit card (automatic),6725.3,3.45
0,0,0,1,1,23.0,One year,Credit card (automatic),1810.85,2.62
1,0,0,0,0,1.0,Month-to-month,Mailed check,79.55,2.65
0,0,0,1,1,45.0,Two year,Mailed check,892.15,0.66
0,1,0,0,0,24.0,Month-to-month,Bank transfer (automatic),1440.75,2.0
0,0,0,0,0,18.0,Month-to-month,Mailed check,1156.35,2.14
0,0,0,1,1,63.0,Two year,Credit card (automatic),1209.25,0.64
0,1,0,0,0,5.0,Month-to-month,Mailed check,92.75,0.62
0,0,0,0,0,6.0,Month-to-month,Bank transfer (automatic),161.45,0.9
0,1,0,1,0,58.0,Two year,Mailed check,1185.95,0.68
0,1,0,0,0,67.0,Two year,Bank transfer (automatic),4361.55,2.17
0,0,0,1,0,12.0,Month-to-month,Electronic check,612.1,1.7
0,0,0,0,0,59.0,Month-to-month,Bank transfer (automatic),5623.7,3.18
1,1,0,0,0,1.0,Month-to-month,Mailed check,55.7,1.86
0,0,0,0,0,2.0,Month-to-month,Mailed check,123.05,2.05
0,0,1,1,0,4.0,Month-to-month,Electronic check,308.05,2.57
0,1,0,1,0,72.0,Two year,Credit card (automatic),6227.5,2.88
1,1,0,0,0,5.0,Month-to-month,Electronic check,216.9,1.45
0,0,0,0,0,23.0,Month-to-month,Bank transfer (automatic),2032.3,2.95
0,1,0,1,0,28.0,Month-to-month,Credit card (automatic),2684.35,3.2
1,0,0,0,0,30.0,One year,Bank transfer (automatic),2530.4,2.81
0,0,0,1,1,5.0,Month-to-month,Electronic check,167.2,1.11
1,0,0,0,0,34.0,Month-to-month,Credit card (automatic),2416.1,2.37
0,1,0,1,1,2.0,Month-to-month,Electronic check,184.15,3.07
0,0,1,0,0,14.0,Month-to-month,Electronic check,1043.8,2.49
1,1,1,1,0,62.0,One year,Electronic check,6383.35,3.43
1,1,1,1,0,53.0,Month-to-month,Electronic check,5485.5,3.45
0,0,0,0,0,30.0,One year,Credit card (automatic),3327.05,3.7
0,1,0,1,1,16.0,Month-to-month,Electronic check,341.35,0.71
0,1,0,0,0,7.0,Month-to-month,Electronic check,620.35,2.95
0,0,0,1,0,72.0,Two year,Credit card (automatic),8529.5,3.95
0,1,0,0,0,1.0,Month-to-month,Bank transfer (automatic),43.85,1.46
1,1,0,1,1,49.0,Month-to-month,Electronic check,4872.45,3.31
0,1,0,1,1,67.0,Two year,Mailed check,1688.9,0.84
0,0,0,0,0,11.0,Month-to-month,Electronic check,716.1,2.17
1,0,0,0,0,1.0,Month-to-month,Electronic check,70.3,2.34
0,0,0,0,0,1.0,Month-to-month,Mailed check,19.9,0.66
0,1,0,0,0,50.0,One year,Credit card (automatic),5791.1,3.86
0,1,0,1,1,72.0,Two year,Credit card (automatic),6093.3,2.82
0,0,0,0,0,1.0,Month-to-month,Mailed check,30.55,1.02
0,0,0,1,1,48.0,Month-to-month,Credit card (automatic),1423.05,0.99
1,0,1,0,0,42.0,Month-to-month,Bank transfer (automatic),4323.45,3.43
0,1,0,1,1,31.0,One year,Bank transfer (automatic),2344.5,2.52
1,0,1,0,0,56.0,One year,Electronic check,6418.9,3.82
0,0,0,1,1,19.0,One year,Bank transfer (automatic),1686.85,2.96
0,1,0,1,1,69.0,Two year,Credit card (automatic),5420.65,2.62
0,0,0,0,0,7.0,Month-to-month,Mailed check,150.6,0.72
0,0,0,0,0,11.0,One year,Electronic check,245.15,0.74
1,0,0,0,0,43.0,Two year,Electronic check,4759.85,3.69
1,0,0,0,0,3.0,Month-to-month,Bank transfer (automatic),215.8,2.4
0,1,0,1,0,56.0,Two year,Credit card (automatic),3389.25,2.02
1,1,0,0,1,40.0,Month-to-month,Mailed check,2139.2,1.78
0,0,0,1,1,43.0,One year,Bank transfer (automatic),2151.6,1.67
1,1,1,0,0,20.0,Month-to-month,Electronic check,1842.8,3.07
0,1,0,1,0,63.0,One year,Credit card (automatic),4448.8,2.35
0,1,0,1,1,60.0,Two year,Bank transfer (automatic),1270.55,0.71
1,1,1,0,0,47.0,Month-to-month,Mailed check,4042.3,2.87
1,0,0,1,0,11.0,Month-to-month,Electronic check,1145.35,3.47
1,0,0,0,0,1.0,Month-to-month,Electronic check,50.55,1.68
1,0,1,0,0,5.0,Month-to-month,Electronic check,378.4,2.52
0,0,1,0,0,44.0,One year,Credit card (automatic),4860.35,3.68
0,0,0,1,0,62.0,Two year,Electronic check,5150.55,2.77
1,0,0,1,1,14.0,Month-to-month,Electronic check,1301.0,3.1
0,1,0,0,0,16.0,Month-to-month,Credit card (automatic),1205.5,2.51
0,0,0,0,1,35.0,One year,Credit card (automatic),2016.45,1.92
0,1,0,0,0,18.0,Month-to-month,Credit card (automatic),1794.65,3.32
0,0,0,1,0,70.0,Two year,Credit card (automatic),5950.2,2.83
0,1,0,1,1,67.0,Two year,Bank transfer (automatic),3953.7,1.97
0,1,0,1,1,16.0,Two year,Mailed check,290.55,0.61
0,1,0,0,0,11.0,Two year,Mailed check,231.45,0.7
0,0,0,1,1,61.0,Two year,Credit card (automatic),3244.4,1.77
0,1,0,1,0,72.0,Two year,Credit card (automatic),6301.7,2.92
1,1,1,0,0,1.0,Month-to-month,Electronic check,43.3,1.44
0,1,0,1,0,29.0,Month-to-month,Electronic check,1332.4,1.53
0,1,0,0,0,20.0,Month-to-month,Mailed check,1003.05,1.67
0,0,1,1,0,5.0,Month-to-month,Electronic check,302.6,2.02
0,1,0,1,0,61.0,Month-to-month,Electronic check,7132.15,3.9
1,0,0,0,0,7.0,Month-to-month,Electronic check,541.15,2.58
1,0,0,0,0,36.0,Month-to-month,Electronic check,3078.1,2.85
1,0,1,0,0,26.0,Month-to-month,Electronic check,2351.8,3.02
0,0,0,0,0,10.0,Month-to-month,Mailed check,301.9,1.01
1,1,0,0,0,5.0,Month-to-month,Electronic check,346.4,2.31
0,0,0,1,0,43.0,One year,Bank transfer (automatic),2908.2,2.25
0,0,0,1,0,72.0,Two year,Bank transfer (automatic),7104.2,3.29
0,1,0,0,0,15.0,Month-to-month,Electronic check,1219.85,2.71
0,0,0,0,1,65.0,Two year,Mailed check,2933.95,1.5
0,0,1,1,0,66.0,One year,Credit card (automatic),7181.95,3.63
0,1,0,0,1,9.0,Month-to-month,Mailed check,184.1,0.68
0,1,0,0,0,44.0,Two year,Mailed check,845.25,0.64
0,0,1,1,0,71.0,Two year,Credit card (automatic),6435.25,3.02
0,1,1,1,0,27.0,One year,Electronic check,2220.1,2.74
0,1,0,1,0,14.0,Two year,Mailed check,1181.75,2.81
0,0,0,0,0,15.0,One year,Mailed check,931.9,2.07
0,0,0,1,1,72.0,One year,Electronic check,7303.05,3.38
0,0,0,1,0,63.0,One year,Electronic check,6109.75,3.23
0,1,0,0,0,1.0,Month-to-month,Bank transfer (automatic),20.95,0.7
0,1,0,0,0,67.0,One year,Mailed check,1195.95,0.6
0,0,1,0,0,20.0,Month-to-month,Bank transfer (automatic),1614.2,2.69
0,0,0,0,0,47.0,One year,Credit card (automatic),4615.25,3.27
0,1,0,1,1,70.0,Two year,Credit card (automatic),5931.75,2.82
0,1,0,0,0,35.0,Two year,Electronic check,4025.5,3.83
0,0,0,0,0,3.0,Month-to-month,Mailed check,63.6,0.71
0,1,1,0,0,67.0,Two year,Electronic check,7171.7,3.57
0,1,0,0,0,5.0,Month-to-month,Electronic check,550.6,3.67
0,1,0,1,1,65.0,Two year,Credit card (automatic),1267.05,0.65
0,1,0,1,0,72.0,Two year,Bank transfer (automatic),1723.95,0.8
0,0,0,1,1,67.0,One year,Bank transfer (automatic),5598.3,2.79
0,0,1,0,0,33.0,Month-to-month,Electronic check,3655.45,3.69
0,1,0,0,0,44.0,One year,Electronic check,2440.25,1.85
0,1,1,0,0,30.0,Month-to-month,Credit card (automatic),2595.85,2.88
0,0,0,0,0,63.0,Two year,Credit card (automatic),4995.35,2.64
0,1,0,1,0,42.0,Month-to-month,Credit card (automatic),1097.15,0.87
0,1,0,1,0,35.0,Month-to-month,Credit card (automatic),3236.35,3.08
0,1,0,0,0,19.0,One year,Credit card (automatic),386.5,0.68
0,1,0,0,0,72.0,Two year,Electronic check,7634.8,3.53
0,1,0,0,0,2.0,Month-to-month,Bank transfer (automatic),75.6,1.26
0,1,0,1,1,42.0,Month-to-month,Mailed check,2301.15,1.83
0,1,0,1,0,61.0,Two year,Bank transfer (automatic),4932.5,2.7
0,1,0,0,1,30.0,One year,Bank transfer (automatic),723.3,0.8
0,0,0,1,1,46.0,Two year,Credit card (automatic),958.15,0.69
0,0,0,1,1,58.0,Two year,Mailed check,3624.35,2.08
0,0,0,1,0,26.0,One year,Mailed check,684.05,0.88
0,0,0,1,0,56.0,Two year,Bank transfer (automatic),5744.35,3.42
1,1,0,0,0,52.0,One year,Bank transfer (automatic),5426.85,3.48
1,1,1,0,0,46.0,Month-to-month,Electronic check,3969.4,2.88
0,0,0,1,1,49.0,Two year,Mailed check,1211.65,0.82
1,0,0,1,1,1.0,Month-to-month,Electronic check,21.0,0.7
1,0,0,1,0,57.0,Month-to-month,Credit card (automatic),5921.35,3.46
1,1,0,0,0,1.0,Month-to-month,Electronic check,81.7,2.72
0,1,0,0,1,40.0,One year,Bank transfer (automatic),854.9,0.71
0,0,1,1,1,29.0,Month-to-month,Mailed check,1025.15,1.18
1,1,0,0,0,3.0,Month-to-month,Mailed check,64.55,0.72
1,0,0,0,0,53.0,One year,Credit card (automatic),5785.5,3.64
0,1,0,1,1,24.0,One year,Mailed check,1821.2,2.53
0,1,0,0,0,24.0,One year,Mailed check,1288.75,1.79
0,0,0,0,0,2.0,Month-to-month,Electronic check,114.15,1.9
